,doc_id,doc_name,par_id,par,label,par_length
10919,151,telegram.org.txt,53,5.2. Safety and Security,Other,24
10920,151,telegram.org.txt,54,"Telegram supports massive communities which we have to police against abuse and Terms of Service violations. Telegram also has more than 200 million users which makes it a lucrative target for spammers. To improve the security of your account, as well as to prevent spam, abuse, and other violations of our Terms of Service, we may collect metadata such as your IP address, devices and Telegram apps you've used, history of username changes, etc. If collected, this metadata can be kept for 12 months maximum.",Data Security,509
10921,151,telegram.org.txt,55,5.3. Spam and Abuse,Other,19
10922,151,telegram.org.txt,56,"To prevent phishing, spam and other kinds of abuse and violations of Telegram’s Terms of Service, our moderators may check messages that were reported to them by their recipients. If a spam report on a message you sent is confirmed by our moderators, your account may be limited from contacting strangers – temporarily or permanently. You can send an appeal using @Spambot. In case of more serious violations, your account may be banned. We may also use automated algorithms to analyze messages in cloud chats to stop spam and phishing.",First Party Use,536
10923,151,telegram.org.txt,57,5.4. Cross-Device Functionality,Other,31
10924,151,telegram.org.txt,58,We may also store some aggregated metadata to create Telegram features (see section 5.5 below) that work across all your devices.,Other,129
10925,151,telegram.org.txt,59,5.5. Advanced features,Other,22
10926,151,telegram.org.txt,60,"We may use some aggregated data about how you use Telegram to build useful features. For example, when you open the Search menu, Telegram displays the people you are more likely to message in a box at the top of the screen. To do this, we calculate a rating that shows which people you message frequently. A similar rating is calculated for inline bots so that the app can suggest the bots you are most likely to use in the attachment menu (or when you start a new message with “@”). To turn this feature off and delete the relevant data, go to Settings > Privacy & Security > Data Settings and disable “Suggest Frequent Contacts”.",First Party Use,631
10927,151,telegram.org.txt,61,5.6. No Ads,Other,11
10928,151,telegram.org.txt,62,"Unlike other services, we don't use your data for ad targeting or other commercial purposes. Telegram only stores the information it needs to function as a secure and feature-rich cloud service.",Third Party Sharing and Collection,194
10929,151,telegram.org.txt,63,6. Bot Messages,Other,15
10930,151,telegram.org.txt,64,6.1. Ecosystem,Other,14
10931,151,telegram.org.txt,65,"Telegram has an API that allows third-party developers to create bots. Bots are apps that look like special Telegram users: you can talk to them from your chat list, add them to groups or use a special “inline” interface to access their features. By performing any of these actions, you will be sending some of your data to the respective third-party bot developers.",Other,366
10932,151,telegram.org.txt,66,6.2. How Bots Can Receive Data,Other,30
10933,151,telegram.org.txt,67,You can send data to bot developers when you interact with their bots in one of these ways:By sending messages to a bot.,Other,120
10934,151,telegram.org.txt,68,By using an inline bot.,Other,23
10935,151,telegram.org.txt,69,By participating in a group with a bot.,Other,39
10936,151,telegram.org.txt,70,By pressing buttons in messages sent by a bot.,Other,46
10937,151,telegram.org.txt,71,By paying for goods and services via bots (see section 7 below).,Other,64
10938,151,telegram.org.txt,72,6.3. What Data Bots Receive,Other,27
10939,151,telegram.org.txt,73,"In any of the above cases, the developers of an automated user (bot) can get your public account data (see section 3.1 above): your screen name, username and profile picture(s).",Other,177
10940,151,telegram.org.txt,74,Bots can also receive the following data when you interact with them.,Other,69
10941,151,telegram.org.txt,75,Bots will obviously get your messages when you send them something.,Other,67
10942,151,telegram.org.txt,76,"If you click on links or buttons provided by the bot, the bot can potentially get your IP address (provided that it controls the website to which the link leads).",Other,162
10943,151,telegram.org.txt,77,"If the bot is a member of the same group with you, it may know you are a member.",Other,80
10944,151,telegram.org.txt,78,When you start your message with the username of an inline bot (e.g. @gif) the interface transforms so that everything you type becomes a query to that bot. This query is sent to the bot so that it can provide its service. We will warn you about this the first time you use an inline bot.,Other,288
10945,151,telegram.org.txt,79,"Bots added to groups can operate in two modes: with access to messages in the group or without access. If the bot has access to messages, it can see everything that happens in the group. The interface clearly shows whether or not a bot has access to messages in groups.",Other,269
10946,151,telegram.org.txt,80,6.4. Bots Are Not Maintained by Telegram,Other,40
10947,151,telegram.org.txt,81,"Other than our own bots, no other bots or third-party bot developers are affiliated with Telegram. They are completely independent from us. They should ask you for your permission before they access your data or you make it available to them.",Other,242
10948,151,telegram.org.txt,82,7. Third Party Payment Services,Other,31
10949,151,telegram.org.txt,83,7.1. Payment Information,Other,24
10950,151,telegram.org.txt,84,The Payment Platform for Bots is available to users as of Telegram 4.0. Telegram does not process payments from users and instead relies on different payment providers around the world. It is the payment providers that handle and store your credit card details. Neither Telegram nor the merchants on the platform (bot developers) have access to this information. Although we work with payment providers they are completely independent from Telegram. Please study their relevant privacy policies before making your data available to them.,Other,537
10951,151,telegram.org.txt,85,7.2. Credit Card Information,Other,28
10952,151,telegram.org.txt,86,"When making a purchase, you enter your credit card details into a form supplied by the payment provider that will be processing the payment, and this information goes directly to the payment provider‘s server. Your credit card information never reaches Telegram’s servers. We do not access and do not store your credit card information. When you save your credit card info, it is saved on the respective payment provider's servers and the payment provider gives Telegram a token that you can reuse for future payments. It is not possible to reconstruct your credit card info from the token",Third Party Sharing and Collection,589
10953,151,telegram.org.txt,87,7.3 Shipping Information,Other,24
10954,151,telegram.org.txt,88,"When you enter shipping information in the process of placing an order, we send it directly to the merchant bot developer. We can store your shipping information for you if you choose to save it for future purchases. We will delete this information immediately if you ask us to.",Third Party Sharing and Collection,278
10955,151,telegram.org.txt,89,7.4. Clearing Payment Information,Other,33
10956,151,telegram.org.txt,90,"You can clear all payment information associated with your account at any time by going to Telegram Settings > Privacy & Security > Data Settings and selecting ‘Clear Payment & Shipping Info’. If you choose to remove your payment information, we will delete your stored shipping info and payment tokens from all providers and ask the payment providers to remove your credit card information that they store.",Third Party Sharing and Collection,407
10957,151,telegram.org.txt,91,7.5. Payment Disputes,Other,21
10958,151,telegram.org.txt,92,"Due to the fact that Telegram doesn't store any credit card details or transaction information, it is impossible for us to handle complaints or cashbacks – any disputed payments are the responsibility of the bot developers, payment providers, and banks that participated in the exchange.",Other,287
10959,151,telegram.org.txt,93,Who Your Personal Data May Be Shared With,Third Party Sharing and Collection,41
10960,151,telegram.org.txt,94,Other Telegram Users,Third Party Sharing and Collection,20
10961,151,telegram.org.txt,95,"Other users of our Services with whom you choose to communicate with and share certain information, who may be located outside the EEA. Note that by entering into the Terms of Service and choosing to communicate with such other users of Telegram, you are instructing us to transfer your personal data, on your behalf, to those users in accordance with this Privacy Policy. We employ all appropriate technical and organizational measures (including encryption of your personal data) to ensure a level of security for your personal data that is appropriate to the risk.",Third Party Sharing and Collection,567
10962,151,telegram.org.txt,96,8.2. Telegram’s Group Companies,Other,31
10963,151,telegram.org.txt,97,"We may share your personal data with: (1) our parent company, Telegram Group Inc, located in the British Virgin Islands; and (2) Telegram FZ-LLC, a group member located in Dubai, to help provide, improve and support our Services. We will implement appropriate safeguards to protect the security and integrity of that personal data. This will take the form of standard contract clauses approved by the European Commission in an agreement between us and our relevant group companies. If you would like more information regarding these clauses, please contact us using the details in section 12 below.",Third Party Sharing and Collection,598
10964,151,telegram.org.txt,98,8.3. Law Enforcement Authorities,Other,32
10965,151,telegram.org.txt,99,"If Telegram receives a court order that confirms you're a terror suspect, we may disclose your IP address and phone number to the relevant authorities. So far, this has never happened. When it does, we will include it in a semiannual transparency report published at: https://t.me/transparency.",Third Party Sharing and Collection,294
10966,151,telegram.org.txt,100,9. Your Rights Regarding the Personal Data You Provide to Us,Other,60
10967,151,telegram.org.txt,101,9.1. Your Rights,Other,16
10968,151,telegram.org.txt,102,"Under applicable data protection legislation, in certain circumstances, you have rights concerning your personal data. You have a right to: (1) request a copy of all your personal data that we store and to transmit that copy to another data controller; (2) delete (see section 10 below) or amend your personal data; (3) restrict, or object to, the processing of your personal data; (4) correct any inaccurate or incomplete personal data we hold on you; and (5) lodge a complaint with national data protection authorities regarding our processing of your personal data.",User Right,568
10969,151,telegram.org.txt,103,9.2. Exercising Your Rights,Other,27
10970,151,telegram.org.txt,104,"If you wish to exercise any of these rights, kindly contact us using the details in section 12 below.",User Right,101
10971,151,telegram.org.txt,105,9.3. Data Settings,Other,18
10972,151,telegram.org.txt,106,"You can control how your data is used (e.g., delete synced contacts) in Settings > Privacy & Security > Data Settings (using one of our mobile apps).",User Right,149
10973,151,telegram.org.txt,107,"Sadly, if you‘re generally not OK with Telegram’s modest requirements, it won't be possible for us to provide you with our Services. You can delete your Telegram account by proceeding to the deactivation page.",User Right,209
10974,151,telegram.org.txt,108,10. Deleting data,Other,17
10975,151,telegram.org.txt,109,10.1. Accounts,Other,14
10976,151,telegram.org.txt,110,"If you would like to delete your account, you can do this on the deactivation page. Deleting your account removes all messages, media, contacts and every other piece of data you store in the Telegram cloud. This action must be confirmed via your Telegram account and cannot be undone.",User Right,284
10977,151,telegram.org.txt,111,10.2. Messages,Other,14
10978,151,telegram.org.txt,112,"In secret chats, deleting a message always instructs the app on the other end to delete it too.",Other,95
10979,151,telegram.org.txt,113,"In cloud chats, you can choose to delete a message for all participants within at least 48 hours after sending. Otherwise, deleting a message will delete it from your message history. This means that a copy will stay on the server as part of your partner‘s message history. As soon as your partner deletes it too, it’s gone forever.",Other,332
10980,151,telegram.org.txt,114,"As of version 5.5, any party can choose to delete any messages in one-on-one chats, both sent and received, for both sides. There is no time limit. Any party can also opt to clear the entire chat history for both parties, in which case the apps will be instructed to remove all messages in that chat, however many of them are still retained by either of the participants.",Other,371
10981,151,telegram.org.txt,115,"In supergroups and channels, deleting a message removes it for all participants. Note that deleted messages and original versions of edited messages from supergroups are stored for 48 hours after deletion in order to be shown in the admins log.",Other,244
10982,151,telegram.org.txt,116,10.3. Self-Destructing Messages,Other,31
10983,151,telegram.org.txt,117,"Messages in Secret Chats can be ordered to self-destruct. As soon as such a message is read (2 checks appear), the countdown starts. When the timer expires, both devices participating in a secret chat are instructed to delete the message (photo, video, etc.). Media with short timers (less than a minute) are shown with blurred previews. The timer is triggered when they are viewed.",Other,382
10984,151,telegram.org.txt,118,10.4. Account Self-Destruction,Other,30
10985,151,telegram.org.txt,119,"By default, if you stop using Telegram and do not come online for at least 6 months, your account will be deleted along with all messages, media, contacts and every other piece of data you store in the Telegram cloud. You can go to Settings to change the exact period after which your inactive account will self-destruct.",Other,321
10986,151,telegram.org.txt,120,11. Changes to this Privacy Policy,Other,34
10987,151,telegram.org.txt,121,"We will review and may update this Privacy Policy from time to time. Any changes to this Privacy Policy will become effective when we post the revised Privacy Policy on this page www.telegram.org/privacy. Please check our website frequently to see any updates or changes to our Privacy Policy, a summary of which we will set out below.",Policy Change,335
10988,151,telegram.org.txt,122,"March 25, 2019",Other,14
10989,151,telegram.org.txt,123,"Expanded [10.2. Deleting Messages] with data on the new features in version 5.5, which allow both participants to remove any messages from one-on-one chats for both sides without a time limit.",Policy Change,192
10990,151,telegram.org.txt,124,Important changes made to this Privacy Policy will be notified to you via Telegram.,Policy Change,83
10991,151,telegram.org.txt,125,12. Questions and concerns,Other,26
10992,151,telegram.org.txt,126,"If you have any questions about privacy and our data policies, please contact our @GDPRbot. Use the /access command to learn how to get a copy of your Telegram data and use the /contact command to leave a request, which we will answer at the earliest opportunity.",Privacy Contact Information,263
10993,151,telegram.org.txt,127,Telegram is an open source project. You can examine more information on our:API at: https://core.telegram.org/api;Bot Platform at: https://core.telegram.org/bots;Protocol at: https://core.telegram.org/mtproto; andSource Code at: https://telegram.org/apps#source-code.,Privacy Contact Information,267
10994,151,telegram.org.txt,128,"This policy has been expanded on August 14, 2018 to add information required by the EU data protection law.",Other,107
10995,151,telegram.org.txt,129,ABOUT,Other,5
10996,151,telegram.org.txt,130,BLOG,Other,4
10997,151,telegram.org.txt,131,APPS,Other,4
10998,151,telegram.org.txt,132,PLATFORM,Other,8
10999,151,telegram.org.txt,133,TWITTER,Other,7
11000,152,swagmasha.com.txt,0,SWAG MASHA Privacy Policy,Other,25
11001,152,swagmasha.com.txt,1,"Last update: December 10, 2018 This Privacy Policy explains, how we collect and process your personal data, when you use the software program “Love Sick: Interactive Stories” (“the Game”) that is licensed to you by SWAG MASHA LLC. (“the Licensor”).",Policy Change,248
11002,152,swagmasha.com.txt,2,For what purposes do we process your personal data?,Other,51
11003,152,swagmasha.com.txt,3,"We process your personal data in order to provide you with our services connected to the Game, as well as to contact you if we need to. We also process your personal data to collect Game analytics. For more information, please, check “Analytics” section. In addition we process your personal data to collect Game statistics, which we use for further development of the Game. Such data helps us to develop new features and add them to the Games, fix Game errors, as well as analyze users’ interests and needs, technical issues of Game functioning, etc. Processing personal data for collecting and analyzing statistics helps us make your Game experience more personal and smooth. Also we process your personal data to provide you with advertisements, which have been tailored to meet your interests with the help of our partners. For more information, please, check “Advertising” section. In any case we may process your personal data, if we are obliged to do so by applicable laws. We may also process your personal data, in case we are entitled to do so by the applicable data protection laws without obtaining your consent.",First Party Use,1124
11004,152,swagmasha.com.txt,4,On what legal basis do we process your personal data?,Other,53
11005,152,swagmasha.com.txt,5,We process your personal data on the basis of your consent to such processing.,Legal Basis,78
11006,152,swagmasha.com.txt,6,What data do we process?,First Party Use,24
11007,152,swagmasha.com.txt,7,"We process the following data: your Game ID (identification number). A Game ID is used to keep your data separate from the data of any other user. Our system provides you with a Game ID automatically when you install the Game on your device. The Game ID is a randomly assigned set of symbols, which is not connected to any data that may identify you. Each time you delete the Game and re-install it, you are assigned a new Game ID; your platform ID (identification number), such as Google Play Services ID. We use these data for synchronization (if you play the Game on different devices) and data recovery; your location data. These data may contain information about your IP address, state and city of your location. We process these data in order to adjust Game language and currency settings for you. The Game does not have geographic location tracking, we do not monitor your movement. Such data may also be used for advertising and analytics (for more information, please, check “Advertising” and “Analytics” sections); your device information. These data include the operation system of your device and the version of the Game you use, your device ID (identification number), device language, brand and model of your device. By processing this information we check whether the Game on your device needs updating and what version do you need, in case update is required. Such data may also be used for advertising and analytics (for more information, please, check “Advertising” and “Analytics” sections); information about your in-game purchases, such as a payment identification number, the type and amount of a product, as well as the price in your local currency. We never collect or process any payment information, such as bank card number, its validity term, your name as written on a bank card, etc. information about in-game events, such as your achievements within the Game, completed Game chapters and actions taken within the Game, etc.; information you provide to us when addressing our help team or communicate with us through our official communities in social networks; information about your network provider, browser type, language, the version of the Game, your mobile advertising identifiers (such as your Google AAID or Apple Identifier For Advertising (IDFA)), device IP address and network connection type. We may process this information with the help of our partners in order to provide you with advertisements, which have been chosen to meet your needs and interests, and analytics (for more information, please, check “Advertising” and “Analytics” sections. Finally, we may process information about you, which is made available to us by any of our partners, provided that such partner is entitled to share such information with us.",First Party Use,2765
11008,152,swagmasha.com.txt,8,Do we provide third parties with your personal data?,Other,52
11009,152,swagmasha.com.txt,9,"Yes. For the purposes of analytics and advertising, we use services and solutions provided by third parties. Such parties process these data on our behalf and the respective technical solutions represent a part of the Game. Any transfer of your personal data to any of our partners is made, provided that such third parties comply with applicable personal data protection laws, including, but not limited to, General Data Protection Regulation 2016/679. Any transfer of your personal data to a third party is based on an agreement with such third party, and we make sure such a third party complies with the applicable data protection regulations, unless we are entitled by applicable data protection laws to transfer personal data without a written agreement (for example, if you have given you consent to such third party to obtain your personal data from us). In certain cases we may transfer information about you to other third parties (for example, independent personal data controllers), if we are obliged or allowed to do so by applicable laws. If it is the case, we transfer such information while adhering to applicable personal data protection laws, including, but not limited to, General Data Protection Regulation 2016/679.",Third Party Sharing and Collection,1236
11010,152,swagmasha.com.txt,10,How long do we process your personal data?,Other,42
11011,152,swagmasha.com.txt,11,"We process all the data we collect for as long as you use the Game and 30 months after you stop using the Game. If you do not use the Game for 30 continuous months, we erase your personal data from our data base, as well as request the same erasure from any third parties whom your data may have been transferred to. We may erase your personal data earlier if we do not need to process such data anymore.",Data Retention,404
11012,152,swagmasha.com.txt,12,Do we process any personal data of children?,Other,44
11013,152,swagmasha.com.txt,13,"We do not use the Game to knowingly solicit data from or market to children under the age of 13. If you believe that we process personal data of a child below 13 years old, please, contact us and we will make all reasonable efforts to stop processing such data and erase it as soon as possible.",Internal and Specific Audiences,294
11014,152,swagmasha.com.txt,14,What rights do you have with regard to your personal data?,User Right,58
11015,152,swagmasha.com.txt,15,"You enjoy the rights provided to you by the Legislation and other applicable legislative acts having transborder effect. Under the applicable data protection regulation, if you are a citizen of the EU and fall within the scope of a data subject, you are entitled to the following rights: right of access, right to rectification (correction), right to erasure (deletion), right to object, right to withdraw consent, right to data portability, right to restriction of processing.",User Right,477
11016,152,swagmasha.com.txt,16,Right of access,User Right,15
11017,152,swagmasha.com.txt,17,"You have the right to access your personal data, which we process. In order to access your personal data, please, send us a message describing your request through our help service within the Game.",User Right,197
11018,152,swagmasha.com.txt,18,Right of rectification (correction),User Right,35
11019,152,swagmasha.com.txt,19,"You have the right to ask us to replace any inaccurate data about you with accurate data. If you think that the data we process are incomplete for the purpose of processing as stated in this Privacy Policy, you may ask us to complete your personal data accordingly. In order to have your personal data rectified, please, send us a message describing your request through our help service within the Game.",User Right,404
11020,152,swagmasha.com.txt,20,Right to erasure (deletion),User Right,27
11021,152,swagmasha.com.txt,21,"You have the right to ask us to completely delete your personal data. In order to have your personal data erased (deleted), please, send us a message describing your request through our help service within the Game. Please, be informed that we will not erase your Game ID, as we need to keep it for our internal records. However, we will erase all data that may help us identify you; therefore, your Game ID will not be considered personal data anymore.",User Right,453
11022,152,swagmasha.com.txt,22,Right to object,User Right,15
11023,152,swagmasha.com.txt,23,"You have the right to object to processing of your personal data for the purpose of direct marketing. In order to do so, please, adjust the privacy settings of your device: opt out of Ads Personalization on Android by opening “Settings”, then tapping “Google”, then “Ads”, then enable the switch next to “Opt out of Ads Personalization”",User Right,336
11024,152,swagmasha.com.txt,24,Right to withdraw consent,User Right,25
11025,152,swagmasha.com.txt,25,"You have the right to withdraw your consent for personal data processing. Any withdrawal of consent does not affect the lawfulness of processing based on consent before its withdrawal. In order to withdraw your consent, please, send us a message describing your request through our help service within the Game.",User Right,311
11026,152,swagmasha.com.txt,26,Right to data portability,User Right,25
11027,152,swagmasha.com.txt,27,"You have the right to ask us to receive the personal data concerning you, which you have provided to us, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller. In order to have your personal data transferred to you, please, send us a message describing your request through our help service within the Game.",User Right,376
11028,152,swagmasha.com.txt,28,Right to restriction of processing,User Right,34
11029,152,swagmasha.com.txt,29,"Please, be informed that this right may be exercised only in a situation set forth in Article 18 of General Data Protection Regulation 2016/679. In order to restrict processing of your personal data, please, send us a message describing your request and stating the basis of restriction through our help service within the Game.",User Right,328
11030,152,swagmasha.com.txt,30,ATTENTION,Other,9
11031,152,swagmasha.com.txt,31,"Please, note that after deletion of your personal data all your in-game achievements (including in-game goods) may be still available to you in incognito mode. Full deletion of your personal data (including your in-game achievements) may be performed on separate request. Deletion of personal data is irreversible. You will not have a chance of restoring your personal data. We also draw your attention to the fact that processing your personal data (except for data that we use together with our partners to serve advertisements to you) is necessary to provide you with the Game and services that are connected to the Game. If you choose to withdraw your consent, you may have to stop using the Game.",User Control,701
11032,152,swagmasha.com.txt,32,Advertising,Other,11
11033,152,swagmasha.com.txt,33,"We show advertisements in our Game with the help of third-party advertising partners. We integrate their technologies into our Game, which are then used by our partners to select the advertisements that meet your interests in the best way. If you do not want to receive targeted advertisements, please, adjust settings of your device.",Third Party Sharing and Collection,334
11034,152,swagmasha.com.txt,34,Analytics,Other,9
11035,152,swagmasha.com.txt,35,"In order to analyze various aspects of Game functioning, we need to collect and process certain information with regard to your interaction with the Game. Such information includes your location data, information about your device and advertising data. It may also comprise information about errors of the Game functioning. For this purpose we use technologies and solutions provided by third parties – our analytical partners. We integrate such technologies into the Game and our partners process the data on our behalf to provide us with analytics. Processing data for analytical purposes is based on a legitimate interest of the Licensor – analyzing data about the Game for commercial purposes. Analytics helps us to provide better services to users, update and develop our Game. For example, we may use such information in order to fix Game errors, evaluate demographic composition of our users, determine what features to add to the Game or whether we need to translate the Game into another language.",First Party Use,1006
11036,152,swagmasha.com.txt,36,Contact Us,Other,10
11037,152,swagmasha.com.txt,37,"In case you have any questions with regard to this Privacy Policy, please, contact us via email at support@swagmasha.com, and we will get back to you as soon as practically possible. Should you send us a request with regard to exercising any of your rights stated in unit 8 of this Privacy Policy (“What rights do you have with regard to your personal data?”), we will ask you to re-send the request using our help service within the Game. Please note that for the exercise of some of your data subject rights, we might be requested by law to verify your identity. The controller of your personal data is Limited Liability Company “SWAG MASHA”Legal address: Republic of Belarus, Minsk 220030, Internatsionalnaya Str. 25a, Office 503, Registration number 193074722",Privacy Contact Information,763
11038,153,docs.google.com.txt,0,Privacy Policy of Blade Master,Other,30
11039,153,docs.google.com.txt,1,Privacy Policy of Blade Master,Other,30
11040,153,docs.google.com.txt,2,"Last modified: June 12, 2019",Other,28
11041,153,docs.google.com.txt,3,I. INTRODUCTION,Other,15
11042,153,docs.google.com.txt,4,"Blade-X Games Studio. (“we,” “us” or “our”) takes your privacy seriously. This Privacy policy (“Privacy policy”) explains our data protection policy and describes the types of information we may process when you use one or more of our mobile applications (the “App”, “our App”) and explains how we and some of the companies we cooperate processing that information.",Introductory/Generic,365
11043,153,docs.google.com.txt,5,When we refer to personal data (or personal information) we mean any information of any kind relating to an identified or identifiable natural person.,Introductory/Generic,150
11044,153,docs.google.com.txt,6,"It is a natural person who can be identified directly or indirectly, in particular by reference to an identification number or to one or more factors specific to his or her physical, physiological, mental, economic, cultural or social status.",Introductory/Generic,242
11045,153,docs.google.com.txt,7,"Our Privacy policy applies to all users, and others who access the App (“Users”).",Introductory/Generic,81
11046,153,docs.google.com.txt,8,"For the purposes of the GDPR, we are the data controller.",Other,57
11047,153,docs.google.com.txt,9,"PLEASE READ THE FOLLOWING PRIVACY POLICY, FOR INFORMATION REGARDING THE WAYS YOUR PERSONAL INFORMATION MAY BE PROCESSED, CAREFULLY. WHEN YOU USE THE APP YOU ACKNOWLEDGE THAT YOU HAVE READ, UNDERSTOOD, AND AGREE TO BE BOUND BY THESE TERMS. BY ACCESSING OR USING THE APP, YOU AGREE TO PROCESSING OF YOUR PERSONAL DATA WHICH IS PROVIDED TO US IN LINE WITH THE TERMS OF THIS PRIVACY POLICY.",Introductory/Generic,386
11048,153,docs.google.com.txt,10,II. INFORMATION WE PROCESS,Other,26
11049,153,docs.google.com.txt,11,There are two general categories of information we can process.,First Party Collection,63
11050,153,docs.google.com.txt,12,1.1 Information that you submit,First Party Collection,31
11051,153,docs.google.com.txt,13,We ask for and collect the following personal information about you when you use the App. This information is necessary for the adequate performance of the contract between you and us. Without such information it is impossible to provide complete functionality of the App all perform the requested services.,First Party Collection,307
11052,153,docs.google.com.txt,14,"Authorization and/or Account Information. When you sign up for an account, we require certain information such as your email address or Facebook ID or Google ID - depending on the App settings.",First Party Collection,193
11053,153,docs.google.com.txt,15,"Content Information, i.e. photos, pictures, video and audio files, documents and other data that you upload using the App.",First Party Collection,122
11054,153,docs.google.com.txt,16,"Personal Information which you may fill in by yourself when the App is designed for tracking your info, storing your records and/or managing them for your convenience and upon your explicit request.",First Party Collection,198
11055,153,docs.google.com.txt,17,1.2 Information That Is Processed Automatically,First Party Collection,47
11056,153,docs.google.com.txt,18,"When you use the App, some information about your device and your user behaviour may be processed automatically. This information is generally non-personal, and we may access it only in aggregated form. We process this information on the ground of our legitimate interest in improving our App and giving our users the best experience. Otherwise we may not be able to provide you with all the requested services and features of the App.",First Party Collection,435
11057,153,docs.google.com.txt,19,"We use third-party automatic data processing technologies (such as Google and Facebook) to analyze certain information sent by your device or our App. Automatic data processing technologies (advertising or analytics tools) provide us with the data described below. We do not control, supervise or respond for how the third parties providing your information process your personal data, and any information request regarding the disclosure of your personal information to us should be directed to such third parties.",First Party Collection,515
11058,153,docs.google.com.txt,20,"Device identifiers. When you use a mobile device (a tablet or a phone) to access our App, we may access, etc or monitor one or more “device identifiers”. Device identifiers are small data files or similar data structures stored on or associated with your mobile device, which uniquely identify your mobile device. Device identifier provides reports or personalized content and ads.",First Party Collection,381
11059,153,docs.google.com.txt,21,What data can be processed:type of your mobile device and operational system version which is installed on your mobile device;region information of your mobile device;region associated with your SIM card;Internet Protocol (“IP”) address;Identity Of Advertisers / Advertising ID which is a string of numbers and letters that identifies your individual smartphone or tablet.,First Party Collection,372
11060,153,docs.google.com.txt,22,"Cookies and similar technologies. When you use the App, we may use cookies and similar technologies like pixels, web beacons, scripts to collect information about how you use our App and provide features to you. A cookie is a text file containing small amounts of information which is downloaded to your device when you access the App. The text file is then sent back to our server each time you use the App. This enables us to operate the App more effectively. For example, we will know how many users access specific areas or features within our App and which links or ads they clicked on. We use this aggregated information to understand and optimize how our App is used, improve our marketing efforts, and provide content and features that are of interest to you. We may ask advertisers or other partners to serve ads or services to the App, which may use cookies or similar technologies.",Cookies and Similar Technologies,892
11061,153,docs.google.com.txt,23,"Log file information. Log file information is automatically reported each time you make a request to access the App. It can also be provided when the App is installed on your device. When you use our App, analytics tools automatically record certain log file information, including time and date when you start and stop using the App, and how you interact with the App.",Cookies and Similar Technologies,369
11062,153,docs.google.com.txt,24,Processing information through automatic data processing technologies starts automatically when you start using the App.,First Party Collection,120
11063,153,docs.google.com.txt,25,"The App may use automated processing of your personal data, including profiling which means any form of automated processing of personal data consisting of the use of personal data to evaluate certain personal aspects relating to you, in particular to analyze or predict aspects concerning your personal preferences, interests, behavior, location or movements.",First Party Use,360
11064,153,docs.google.com.txt,26,III. THE PURPOSES OF PROCESSING YOUR PERSONAL DATA,Other,50
11065,153,docs.google.com.txt,27,"Our mission is to constantly improve our App and provide you with new experiences. As part of this mission, we use your information for the following purposes:(a) To make our service available. We use information that you submit and information that is processed automatically to provide you with all requested services.(b) To improve, test and monitor the effectiveness of our App. We use information that is processed automatically to better understand user behavior and trends, detect potential outages and technical issues, to operate, protect, improve, and optimize our App.(c) To provide you with interest-based (behavioral) advertising or other targeted content. We may use information that is processed automatically for marketing purposes (to show ads that may be of interest to you based on your preferences). We provide personalized content and information to you, which can include online ads or other forms of marketing.(d) To communicate with you. We use the information we have to communicate with you through newsletters, i.e. to send you marketing notifications, receive your feedback about our App experience, and let you know about our policies and terms. We also use your information to respond to you when you contact us.(e) To prevent fraud and spam, to enforce of law. We really want our App to be free of spam and fraudulent content so that you feel safe and free. We may use your information to prevent, detect, and investigate fraud, security breaches, potentially prohibited or illegal activities, protect our trademarks and enforce our Terms of Use.",First Party Use,1577
11066,153,docs.google.com.txt,28,"If any new purposes for processing your personal data arise, we will let you know we start to process information on that other purpose by introducing the corresponding changes to this Privacy policy.",First Party Use,200
11067,153,docs.google.com.txt,29,IV. SHARING OF YOUR INFORMATION,Other,31
11068,153,docs.google.com.txt,30,We will share your information with third parties only in the ways that are described in this Privacy policy.,Third Party Sharing and Collection,109
11069,153,docs.google.com.txt,31,"We will not rent or sell your personal data to third parties, but we may share your information from tools like cookies, log files, and device identifiers and location data, with third-party organizations that provide automatic data processing technologies for the App. We do not control or influence these third parties’ tracking technologies or how they may be used.",Third Party Sharing and Collection,368
11070,153,docs.google.com.txt,32,"We may also share certain information such as cookie data with third-party advertising partners. This information allows third-party ad networks, inter alia, to deliver targeted advertisements that they believe will be of most interest to you.",Third Party Sharing and Collection,243
11071,153,docs.google.com.txt,33,"We may use one or more of the following third-party advertising services and analytics tools: AdMob, AppAnnie, AppsFlyer, Facebook, Firebase, Google AdWords, Vungle, etc. In case you want to learn more about the services and privacy options please consult their websites and privacy policies.",Third Party Sharing and Collection,292
11072,153,docs.google.com.txt,34,"Our App may contain links to third-party websites/services or you may access the App from a third-party site. We are not responsible for the privacy practices or the content of these third-party sites or services linked to or from our App, including the information or content contained within them.",Links,299
11073,153,docs.google.com.txt,35,"We may disclose your personal information if it needed for objective reasons, due to public interest or in other unforeseen circumstances:- as required by law;- when we believe in good faith that disclosure is necessary to protect our rights, protect your safety or the safety of others, investigate fraud, or respond to a government request;- if we are involved in a merger, acquisition, or sale of all or a portion of its assets, you will be notified via email and/or a prominent notice in our App of any change in ownership or uses of your personal information, as well as any choices you may have regarding your personal information.",Third Party Sharing and Collection,637
11074,153,docs.google.com.txt,36,V. INTERNATIONAL DATA TRANSFERS,Other,31
